timestamp,open,high,low,close,volume
2020-01-28 15:16:00,1453.4301,1453.4301,1452.8900,1452.8900,1496
2020-01-28 15:15:00,1453.7000,1453.7000,1453.7000,1453.7000,727
2020-01-28 15:14:00,1453.1200,1453.4100,1453.1000,1453.4100,719
2020-01-28 15:13:00,1452.8600,1453.2600,1452.6899,1452.9700,3230
2020-01-28 15:12:00,1453.4900,1453.5150,1452.8600,1452.8600,2752
2020-01-28 15:11:00,1453.5074,1453.7200,1453.0200,1453.5099,3520
2020-01-28 15:10:00,1453.4900,1453.4900,1453.4814,1453.4814,1723
2020-01-28 15:09:00,1454.0400,1454.1150,1453.8870,1453.8870,536
2020-01-28 15:08:00,1454.2642,1454.2642,1453.6200,1453.8090,1880
2020-01-28 15:07:00,1454.1801,1454.8400,1454.1801,1454.3500,3955
2020-01-28 15:06:00,1453.3800,1453.6400,1453.3800,1453.6299,1741
2020-01-28 15:05:00,1454.4928,1454.4928,1453.0300,1453.2900,7410
2020-01-28 15:04:00,1454.8700,1455.3175,1454.4650,1454.5977,4904
2020-01-28 15:03:00,1454.6600,1454.8700,1454.6252,1454.6252,835
2020-01-28 15:02:00,1454.0400,1454.7292,1454.0400,1454.4600,2201
2020-01-28 15:01:00,1453.8600,1454.5660,1453.8600,1453.9200,2031
2020-01-28 15:00:00,1453.8800,1454.4000,1453.8800,1454.0601,1909
2020-01-28 14:59:00,1454.1600,1454.5500,1453.9500,1453.9500,4366
2020-01-28 14:58:00,1454.1000,1454.1200,1454.1000,1454.1200,624
2020-01-28 14:57:00,1454.4000,1454.4000,1454.2100,1454.2100,1418
2020-01-28 14:56:00,1453.4800,1453.9100,1453.4800,1453.9100,1897
2020-01-28 14:55:00,1452.8400,1453.5850,1452.8400,1453.3954,1278
2020-01-28 14:54:00,1452.8900,1453.0525,1452.8400,1452.8400,1906
2020-01-28 14:53:00,1453.1400,1453.2100,1453.0050,1453.0950,1764
2020-01-28 14:52:00,1453.6801,1453.6801,1452.9629,1452.9629,2344
2020-01-28 14:51:00,1453.6060,1454.3123,1453.6060,1453.8500,2237
2020-01-28 14:50:00,1454.2500,1454.2500,1453.8700,1453.8700,1408
2020-01-28 14:49:00,1454.3900,1454.8400,1454.2500,1454.2500,2283
2020-01-28 14:48:00,1454.9178,1454.9536,1454.3199,1454.3199,1816
2020-01-28 14:47:00,1455.0800,1455.0800,1454.6801,1454.6801,1715
2020-01-28 14:46:00,1455.1100,1455.1100,1454.6600,1454.6600,604
2020-01-28 14:45:00,1454.2100,1454.2100,1454.0000,1454.0100,3755
2020-01-28 14:44:00,1455.0559,1455.1300,1454.0100,1454.0100,4777
2020-01-28 14:43:00,1455.1664,1455.1899,1454.8500,1454.8500,861
2020-01-28 14:42:00,1455.1300,1455.4100,1455.1300,1455.1600,1593
2020-01-28 14:41:00,1454.7668,1455.4000,1454.7668,1455.4000,2727
2020-01-28 14:40:00,1454.9100,1455.3500,1454.9100,1455.2000,1522
2020-01-28 14:39:00,1454.8495,1454.9301,1454.8495,1454.9301,802
2020-01-28 14:38:00,1455.0000,1455.0000,1454.7300,1454.9900,1429
2020-01-28 14:37:00,1454.9301,1454.9301,1454.9301,1454.9301,446
2020-01-28 14:36:00,1454.6300,1455.3000,1454.6300,1455.3000,2724
2020-01-28 14:35:00,1454.6400,1454.8101,1454.4700,1454.4700,2411
2020-01-28 14:34:00,1454.3600,1454.7650,1454.3500,1454.7650,451
2020-01-28 14:33:00,1454.1400,1454.9932,1454.1400,1454.9932,1726
2020-01-28 14:32:00,1454.0000,1454.1600,1454.0000,1454.1600,1191
2020-01-28 14:31:00,1453.8348,1453.8800,1453.5415,1453.7300,2473
2020-01-28 14:30:00,1453.8000,1453.9600,1453.8000,1453.8687,1802
2020-01-28 14:29:00,1454.2800,1454.3101,1454.1801,1454.1801,1174
2020-01-28 14:28:00,1454.8500,1455.0680,1454.2900,1454.2900,1250
2020-01-28 14:27:00,1454.8500,1454.8500,1454.5300,1454.7571,2048
2020-01-28 14:26:00,1454.9226,1455.1000,1454.8300,1454.8300,1762
2020-01-28 14:25:00,1454.8179,1454.8179,1454.6501,1454.7500,1488
2020-01-28 14:24:00,1455.0551,1455.7400,1455.0551,1455.2000,1850
2020-01-28 14:23:00,1455.3600,1455.4700,1455.0804,1455.1700,1817
2020-01-28 14:22:00,1455.4000,1455.5400,1455.0870,1455.0870,2181
2020-01-28 14:21:00,1455.5551,1455.5980,1455.3000,1455.4800,1461
2020-01-28 14:20:00,1454.7943,1455.4033,1454.6400,1455.4033,2204
2020-01-28 14:19:00,1455.7000,1455.7188,1454.7300,1454.7300,2778
2020-01-28 14:18:00,1454.9800,1455.4700,1454.9800,1455.4700,1897
2020-01-28 14:17:00,1454.6600,1454.9781,1454.6400,1454.7400,1660
2020-01-28 14:16:00,1455.7000,1455.7000,1454.6412,1454.6412,2309
2020-01-28 14:15:00,1455.7100,1456.0000,1455.5100,1455.5100,3123
2020-01-28 14:14:00,1455.4399,1455.7900,1455.4100,1455.6450,1826
2020-01-28 14:13:00,1455.2800,1455.6500,1455.2400,1455.4399,1970
2020-01-28 14:12:00,1455.0000,1455.0000,1455.0000,1455.0000,282
2020-01-28 14:11:00,1455.1000,1455.3000,1455.0900,1455.2731,1808
2020-01-28 14:10:00,1455.2874,1455.2874,1455.0800,1455.0800,1387
2020-01-28 14:09:00,1455.1600,1455.3400,1454.9500,1455.3400,1853
2020-01-28 14:08:00,1455.1400,1455.1400,1454.8900,1454.8900,1885
2020-01-28 14:07:00,1455.2300,1455.2533,1455.1737,1455.1737,1335
2020-01-28 14:06:00,1454.9500,1455.0300,1454.9500,1455.0000,1617
2020-01-28 14:05:00,1454.2550,1454.8857,1454.2550,1454.8765,1541
2020-01-28 14:04:00,1454.8800,1454.8800,1454.3500,1454.3500,2163
2020-01-28 14:02:00,1454.3300,1454.3600,1454.3300,1454.3600,854
2020-01-28 14:01:00,1453.5300,1453.7950,1453.5300,1453.7950,933
2020-01-28 14:00:00,1453.2100,1454.1650,1453.2100,1453.5800,2536
2020-01-28 13:59:00,1453.3300,1453.3300,1453.3300,1453.3300,107
2020-01-28 13:58:00,1453.4200,1453.4438,1453.4200,1453.4438,1071
2020-01-28 13:57:00,1453.4100,1453.4900,1453.3900,1453.4900,2028
2020-01-28 13:56:00,1453.9600,1454.0699,1453.7700,1453.8707,1561
2020-01-28 13:55:00,1453.4600,1453.9200,1453.4600,1453.9200,1184
2020-01-28 13:54:00,1453.5200,1453.6000,1453.5200,1453.6000,479
2020-01-28 13:53:00,1454.0300,1454.2400,1453.3600,1453.6349,3679
2020-01-28 13:52:00,1453.6200,1453.6700,1453.4500,1453.6700,1913
2020-01-28 13:51:00,1453.5767,1453.5767,1453.4000,1453.4900,885
2020-01-28 13:50:00,1453.8900,1453.8900,1453.5153,1453.5153,812
2020-01-28 13:48:00,1453.5699,1453.5699,1453.5200,1453.5200,898
2020-01-28 13:47:00,1453.6899,1453.6899,1453.5400,1453.5400,2170
2020-01-28 13:46:00,1453.6801,1453.6801,1453.6801,1453.6801,353
2020-01-28 13:45:00,1453.6400,1453.8300,1453.3600,1453.8300,807
2020-01-28 13:44:00,1453.2450,1453.2450,1453.2450,1453.2450,539
2020-01-28 13:43:00,1453.0000,1453.3101,1453.0000,1453.2500,1301
2020-01-28 13:42:00,1452.8400,1452.8400,1452.7200,1452.7200,508
2020-01-28 13:41:00,1452.2500,1452.4250,1452.2500,1452.4250,1909
2020-01-28 13:40:00,1452.5200,1452.5900,1452.0225,1452.0225,2104
2020-01-28 13:39:00,1451.8400,1452.6726,1451.8400,1452.6726,1365
2020-01-28 13:38:00,1451.4254,1451.8700,1451.4254,1451.8700,1362
2020-01-28 13:37:00,1451.6923,1451.6923,1451.0100,1451.4100,3673
2020-01-28 13:36:00,1451.8700,1452.1893,1451.7300,1451.7300,996
2020-01-28 13:35:00,1452.9600,1452.9600,1451.8650,1451.8650,3176
2020-01-28 13:33:00,1451.7800,1452.9586,1451.7800,1452.9586,1841
2020-01-28 13:32:00,1451.4091,1451.4091,1451.4091,1451.4091,526
2020-01-28 13:31:00,1451.3950,1451.5500,1451.3101,1451.3101,1657
2020-01-28 13:30:00,1451.3199,1451.3199,1451.2157,1451.2157,776
2020-01-28 13:29:00,1451.7800,1451.7800,1451.0551,1451.5900,3561
2020-01-28 13:28:00,1451.7600,1451.9950,1451.7600,1451.9950,408
2020-01-28 13:27:00,1452.0000,1452.1500,1451.8400,1451.9399,2027
2020-01-28 13:26:00,1451.9301,1451.9500,1451.8500,1451.8500,1422
2020-01-28 13:25:00,1451.7112,1451.9900,1451.7112,1451.9900,473
2020-01-28 13:23:00,1450.5200,1451.0200,1450.5200,1451.0200,1896
2020-01-28 13:22:00,1450.8617,1450.9000,1450.6600,1450.9000,1542
2020-01-28 13:21:00,1450.5900,1451.0000,1450.5900,1450.8199,1153
2020-01-28 13:20:00,1450.3800,1450.7300,1450.3800,1450.7300,956
2020-01-28 13:19:00,1450.7650,1450.7650,1450.3700,1450.3700,897
2020-01-28 13:18:00,1451.0400,1451.0400,1450.4900,1450.5000,1675
2020-01-28 13:17:00,1450.3700,1451.3500,1450.2600,1451.3500,1317
2020-01-28 13:16:00,1450.6466,1450.8051,1450.2300,1450.2975,5265
2020-01-28 13:15:00,1449.9399,1450.6200,1449.8300,1450.6200,1879
2020-01-28 13:14:00,1449.0750,1449.8900,1449.0750,1449.8800,4607
2020-01-28 13:13:00,1449.0450,1449.3300,1449.0450,1449.3300,281
2020-01-28 13:12:00,1448.5900,1448.9500,1448.4700,1448.7500,2956
2020-01-28 13:11:00,1447.8199,1448.5266,1447.8199,1448.5266,2987
2020-01-28 13:10:00,1449.1750,1449.1750,1448.0300,1448.1700,2282
2020-01-28 13:09:00,1449.0601,1449.4800,1448.9900,1448.9900,1849
2020-01-28 13:08:00,1448.7300,1449.5200,1448.7300,1449.3300,1801
2020-01-28 13:07:00,1450.1700,1450.5000,1448.7250,1449.1626,6764
2020-01-28 13:06:00,1450.1899,1450.5601,1450.1899,1450.3250,1176
2020-01-28 13:05:00,1449.0800,1450.6591,1449.0800,1449.9550,2886
2020-01-28 13:04:00,1450.2800,1450.4175,1449.1450,1449.1450,5677
2020-01-28 13:03:00,1450.9402,1450.9402,1450.3250,1450.5000,1550
2020-01-28 13:02:00,1451.6600,1451.6600,1450.6600,1450.9399,3171
2020-01-28 13:01:00,1451.9000,1452.1100,1451.5000,1451.8600,1863
2020-01-28 13:00:00,1452.0900,1452.4087,1452.0900,1452.4087,1092
2020-01-28 12:59:00,1452.7800,1452.7800,1451.9100,1451.9100,1514
2020-01-28 12:58:00,1453.2050,1453.2050,1452.6887,1452.8702,1570
2020-01-28 12:57:00,1453.2089,1453.2089,1453.0200,1453.1095,2026
2020-01-28 12:56:00,1453.3684,1453.3684,1453.0350,1453.0350,704
2020-01-28 12:55:00,1453.0200,1453.5400,1453.0200,1453.4399,916
2020-01-28 12:54:00,1452.5699,1453.0900,1452.5699,1452.9399,1924
2020-01-28 12:53:00,1452.6672,1452.6949,1452.3400,1452.6949,1201
2020-01-28 12:52:00,1452.6949,1452.9500,1452.0850,1452.0850,2592
2020-01-28 12:51:00,1453.3400,1453.4113,1453.2300,1453.4113,1234
2020-01-28 12:50:00,1453.4821,1453.8524,1453.4821,1453.5300,1173
2020-01-28 12:49:00,1453.4572,1453.6000,1453.3400,1453.3400,1600
2020-01-28 12:48:00,1453.3900,1453.3900,1453.3900,1453.3900,766
2020-01-28 12:47:00,1453.4078,1453.4160,1453.2400,1453.3494,1477
